CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category
790102008,Existing Customer,37,M,3,Doctorate,Single,$60K - $80K,Blue
781933983,Existing Customer,47,M,4,Graduate,Married,$40K - $60K,Blue
712643358,Existing Customer,59,F,0,High School,Married,Less than $40K,Blue
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue
806894133,Existing Customer,34,F,3,Post-Graduate,Single,Unknown,Blue
721344858,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue
813230208,Existing Customer,45,M,4,College,Single,$120K +,Blue
716835033,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue
787500333,Existing Customer,52,M,2,Post-Graduate,Single,$80K - $120K,Blue
768582033,Existing Customer,47,M,3,High School,Married,$40K - $60K,Blue
713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue
719916408,Existing Customer,34,M,5,Graduate,Married,$60K - $80K,Blue
789433758,Existing Customer,36,M,0,College,Married,$80K - $120K,Blue
785011383,Attrited Customer,36,F,0,Uneducated,Divorced,$40K - $60K,Blue
719283633,Existing Customer,57,F,3,Uneducated,Married,$40K - $60K,Blue
710816358,Existing Customer,29,M,1,Post-Graduate,Married,Less than $40K,Blue
779653458,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue
716382708,Attrited Customer,46,F,2,Graduate,Single,Less than $40K,Blue
710387583,Existing Customer,55,M,0,High School,Married,$80K - $120K,Blue
718772133,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue
711224733,Attrited Customer,32,M,0,High School,Married,$120K +,Blue
718360083,Existing Customer,39,M,4,Uneducated,Married,$120K +,Blue
716102583,Existing Customer,63,F,1,Graduate,Married,Less than $40K,Blue
720673008,Existing Customer,49,F,3,Unknown,Divorced,Less than $40K,Blue
708459633,Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue
712868733,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue
713790708,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue
717648783,Existing Customer,63,M,2,High School,Married,$80K - $120K,Blue
714709983,Existing Customer,43,F,2,College,Married,Less than $40K,Blue
819409608,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue
717585858,Existing Customer,35,F,4,High School,Single,Unknown,Blue
791856033,Attrited Customer,45,M,2,College,Divorced,$80K - $120K,Blue
714474483,Existing Customer,35,F,1,Graduate,Married,$40K - $60K,Blue
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue
711065133,Existing Customer,26,M,1,High School,Single,$40K - $60K,Blue
713769258,Existing Customer,36,M,3,College,Married,$120K +,Blue
712288158,Existing Customer,37,M,2,College,Married,$80K - $120K,Blue
714130233,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue
789127533,Existing Customer,49,M,4,High School,Divorced,$80K - $120K,Blue
717038733,Existing Customer,56,M,3,Uneducated,Married,$60K - $80K,Blue
804840033,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue
709363383,Existing Customer,34,M,2,High School,Single,Unknown,Blue
789760233,Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue
712058958,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue
708295533,Existing Customer,65,F,0,Post-Graduate,Married,Less than $40K,Blue
817686633,Existing Customer,26,F,1,College,Single,Less than $40K,Blue
713738883,Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue
721310283,Existing Customer,47,M,3,Graduate,Single,$120K +,Blue
803132733,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue
779852133,Existing Customer,48,M,2,Unknown,Married,$120K +,Silver
716210283,Existing Customer,36,F,1,High School,Married,Unknown,Blue
711615933,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue
785311158,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue
717267108,Existing Customer,37,M,1,College,Single,$60K - $80K,Blue
711636558,Existing Customer,33,M,3,Graduate,Married,$80K - $120K,Blue
717504258,Existing Customer,38,M,2,College,Married,$40K - $60K,Blue
718242333,Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue
771844458,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue
708892833,Attrited Customer,37,M,2,Graduate,Married,$120K +,Blue
779465358,Existing Customer,26,F,0,High School,Single,Unknown,Blue
720191883,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue
710934033,Existing Customer,26,M,0,High School,Single,Less than $40K,Blue
714473658,Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Blue
716569983,Existing Customer,33,M,2,College,Married,$80K - $120K,Blue
789833583,Existing Customer,57,F,4,High School,Married,$40K - $60K,Blue
818923158,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue
716596308,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue
716620458,Existing Customer,32,M,1,High School,Single,Less than $40K,Blue
710251608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue
710633808,Existing Customer,26,M,0,Graduate,Single,$60K - $80K,Blue
719318583,Attrited Customer,37,M,3,High School,Married,Less than $40K,Blue
819202533,Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue
827360883,Existing Customer,47,F,3,High School,Married,Unknown,Blue
771196083,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue
809962908,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue
788965683,Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue
817142433,Existing Customer,35,M,3,Graduate,Married,$80K - $120K,Blue
716993058,Existing Customer,57,M,3,Unknown,Divorced,$60K - $80K,Blue
771040758,Existing Customer,62,F,0,Graduate,Single,Unknown,Silver
713309583,Existing Customer,55,F,2,College,Married,Less than $40K,Blue
710273658,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue
771429408,Existing Customer,54,M,1,High School,Married,$80K - $120K,Blue
719452308,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue
818908833,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue
780998133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue
801726933,Existing Customer,34,M,2,Graduate,Married,$120K +,Blue
788474658,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue
708438033,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue
710562258,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue
770764908,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue
814776033,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue
717970158,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue
715168008,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue
720802833,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue
789370383,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue
711782733,Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue
709000008,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue
719381733,Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue
709974108,Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue
757024233,Existing Customer,34,M,2,Graduate,Single,$120K +,Blue
768928833,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue
812441358,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue
713287608,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue
711357858,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue
715478733,Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue
780382008,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver
715749858,Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue
710951808,Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue
713469333,Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue
719243808,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue
772202058,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue
711346383,Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue
778407033,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue
714862083,Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue
711199008,Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue
709858533,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue
718627458,Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue
717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue
715822008,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue
714971583,Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue
713663508,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue
709025583,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue
812809083,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue
714073983,Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue
789297558,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue
710375283,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue
712189233,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue
797414733,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue
712452033,Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue
714151533,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue
720440583,Existing Customer,35,M,2,Unknown,Married,$80K - $120K,Blue
787494783,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue
819966033,Existing Customer,32,M,0,Graduate,Single,Unknown,Blue
710297133,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue
793355508,Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue
708580908,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue
719826333,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue
780689733,Existing Customer,65,M,0,Unknown,Single,Unknown,Blue
744764433,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue
714902283,Existing Customer,43,M,0,High School,Married,$80K - $120K,Blue
789309558,Existing Customer,31,M,2,College,Married,Less than $40K,Blue
713188383,Existing Customer,54,F,1,College,Married,Less than $40K,Blue
719506983,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue
714804483,Existing Customer,48,M,3,College,Divorced,$40K - $60K,Blue
748503708,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue
803587533,Existing Customer,33,M,1,Uneducated,Single,$60K - $80K,Blue
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue
716811483,Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue
714118383,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue
720532908,Existing Customer,36,F,2,Unknown,Divorced,$40K - $60K,Blue
765055833,Existing Customer,56,M,4,Unknown,Married,$80K - $120K,Blue
715310208,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue
718577958,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue
789167658,Existing Customer,34,M,3,College,Married,$60K - $80K,Blue
789987183,Existing Customer,53,M,2,College,Married,$80K - $120K,Blue
717730533,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue
708668283,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue
772360683,Existing Customer,57,M,1,High School,Married,$120K +,Blue
712500933,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue
804867183,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue
826068183,Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue
820044333,Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue
714211533,Existing Customer,31,M,0,Graduate,Divorced,Less than $40K,Blue
710287533,Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue
720603558,Existing Customer,36,M,4,Graduate,Single,$60K - $80K,Blue
819258408,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue
717664008,Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue
717437058,Existing Customer,38,M,2,Unknown,Divorced,$60K - $80K,Silver
717327783,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue
712887633,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue
716129208,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue
718037433,Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue
709839858,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue
719686458,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue
721434483,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue
716096358,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue
718244958,Existing Customer,36,F,2,Graduate,Married,Unknown,Blue
711315783,Existing Customer,53,M,3,Graduate,Married,$40K - $60K,Blue
821296083,Existing Customer,34,F,1,College,Married,Less than $40K,Blue
711562833,Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue
716447733,Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue
719591283,Existing Customer,38,M,2,Uneducated,Married,Less than $40K,Blue
789911808,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue
713195808,Existing Customer,37,F,3,High School,Married,Unknown,Blue
717866133,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue
716670783,Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue
789197508,Existing Customer,54,M,3,High School,Married,$60K - $80K,Blue
713108433,Existing Customer,53,M,3,College,Married,$80K - $120K,Blue
711403383,Existing Customer,33,F,3,College,Single,Less than $40K,Blue
768212583,Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue
720181758,Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue
710632683,Existing Customer,31,M,1,Uneducated,Married,$40K - $60K,Blue
711836733,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue
771183933,Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue
711327558,Existing Customer,38,M,2,High School,Married,$40K - $60K,Blue
788971308,Existing Customer,62,F,1,Uneducated,Married,Less than $40K,Blue
718950483,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Blue
714278958,Existing Customer,39,F,2,High School,Married,Unknown,Blue
711817158,Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue
765824058,Existing Customer,46,M,4,Doctorate,Married,$80K - $120K,Blue
710109633,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue
713643858,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue
716399583,Existing Customer,34,M,1,Uneducated,Married,$120K +,Blue
714516783,Existing Customer,54,F,0,Graduate,Divorced,Less than $40K,Silver
710490708,Existing Customer,54,M,3,High School,Single,$80K - $120K,Blue
780662133,Existing Customer,39,M,2,Uneducated,Married,$60K - $80K,Blue
715389708,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue
789607983,Existing Customer,38,M,3,High School,Married,$40K - $60K,Blue
720171033,Existing Customer,45,M,4,Unknown,Married,$60K - $80K,Blue
815104608,Existing Customer,28,F,0,Graduate,Divorced,Less than $40K,Blue
719660658,Existing Customer,37,F,1,High School,Single,Unknown,Blue
714159858,Existing Customer,57,M,0,Graduate,Married,$40K - $60K,Blue
714225333,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue
712204308,Existing Customer,33,M,0,Unknown,Single,$40K - $60K,Blue
718468158,Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue
711575058,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue
735417408,Existing Customer,37,M,2,High School,Married,$60K - $80K,Blue
717171408,Existing Customer,36,M,1,Unknown,Married,$80K - $120K,Blue
814312308,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue
711786108,Existing Customer,52,M,1,Graduate,Married,$60K - $80K,Blue
712905708,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue
720050208,Existing Customer,27,F,1,High School,Single,Less than $40K,Blue
793952133,Existing Customer,32,F,0,High School,Married,Less than $40K,Blue
798140283,Existing Customer,57,M,4,Graduate,Married,$120K +,Blue
720427683,Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue
789970233,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue
713893308,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue
718843608,Existing Customer,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue
752085108,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue
789435783,Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue
711032058,Existing Customer,34,M,3,High School,Single,$80K - $120K,Silver
784719708,Existing Customer,54,F,2,Uneducated,Married,$40K - $60K,Blue
804663258,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue
716900433,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue
720909408,Existing Customer,37,M,2,High School,Divorced,$120K +,Blue
712187808,Existing Customer,27,M,0,Uneducated,Married,$40K - $60K,Blue
718428033,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue
714892533,Existing Customer,26,M,0,Unknown,Single,Unknown,Blue
714985458,Existing Customer,56,M,1,Graduate,Married,$60K - $80K,Blue
716647983,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue
712340733,Existing Customer,42,F,2,Graduate,Unknown,Unknown,Blue
719293533,Existing Customer,30,M,1,College,Single,Unknown,Blue
